,code,tags,shops,Markdown
200,7011,"Hotels,Motels,Resorts-Lodgi",IP STRUEV S.A.; IP SECHENIH A.E.; ROSSIYA; ZOLOTOJ SLON; SP BO CHEREMUSHKI; TD MATERIK; EVROPARK; AO GOSTINITSA YUZHNAYA; MAKKHOLL-GOSTINICA; OTEL ARISTOKRAT; Numera; IP LYAKHOV N.V.; MARINS PARK OTEL NN; GOSTINITSA; DIANA; OOO NOVTURSERVIS; IP UFIMCEVA A.E.; GOSTINICA VOLGA; AVTOKEMPING; Hotel at Booking.com; IP Romanyuk O. V.; IP NIGAMATYANOVA E R; KRUIZ; IP PYATAKOVA IN; Brodvej Inn; GRAND.; Reception; ARHANGELJSKAYA SLOBODA; LYUKSMASTERPLYUS; OTEL EVROPEJSKIJ; OOO EKOPARK; NIKOLAEVSKIY POSAD; HOTEL VOYAGE; OOOIRISGRUPP; YM*venicekamensk; GOSTINICA DEMYAN; BERG HAUS HOTEL; MARTINI; MAYAK; AREAL; OTEL; OTEL-KHOSTEL ESENIN; DOLINA MECHTATELEY; TrustProtects.me/incru; UEZD ELISEEVA; OTEL ARL; OTEL BRISTOL; STATUS; HAMPTON BY HILTON; GOSTINICA JUNOST; OOO TERIJOKI2; IP VDOVIN; MINI-OTEL ARRIVA; MERCURE KLD CENTRE; GOSTINICA; KORSTON RESEPSION 2; SOSNOVIY BOR; GOSTINICA START; SMOLINOPARK; VENETSIYA RECEPTION; AVDALLINI GOLDEN BAY; KORPUS 1; 7 Avenue Hotel & SPA; BALTIYA OTEL; VOLGA PREMIUM OTEL; GOSTINITSA KOSMOS; OOO ZOLOTOJ ZATON JUPR; EDELVEYS; River Park; GRK SOLNYSHKO; NAI; MAYAKOVSKIJ; KORSTON RESEPSION 1; RIO HOTEL,Hotels
201,5931,Used Merchandise Stores,DOBRO; OOO LOGISTICA SPB; IP Kocharyan; EVROTEKS DZERZHINSKOGO,Hobbies
202,3553,Park Inns International,PARK INN,Entertainment
203,8999,"Services,not Elsewhere Clas",OOO BAR KHAMOVNIKI; EDEM.RF; dozarplati ur uslugi; U MOYAKA; VELOPROKAT; KEPITEL SINEMA; OOO NKO EDINAYA KASSA; prostozaim.su; MPStech; everwell.ru; givemoney.credit; rapidpay.kz; MBUK CENTRALNYJ PARK; PAW*Golosa24.ru; LNB; donatepay.ru; unocredit; AVTOTURIST; EPICzaim; KARAVAN; nvrsltch; capitan.money; OSTROV SOKROVISHCH; SALON EKSPRESS USLUG; FITNES I SPA; 131.ru*vkdonate; PROKAT; Dozarplati; PAYCLICK; BANNYY KOMPLEKS BERLOG; COMBO.MAIL.RU.; everwell; GOODGAME.RU; SVETLOGORSK PARKI; SDEK; TTK - AUTO PAYMENT; DELFINIYA; MRKTPS; SDEK 1; FNT; MZ STARAYA LADOGA; BNB; SDEK DOSTAVKA; bigzaim; GUM SERVIS; USLUGI-LADOZHSKIJ VOKZ; ZOOPARK1; PICK POINT 4201-001; ekapusta; givemoney; DOBRO POZHALOVAT; VIP POCHKHUA M.A.; PAYPAL *nebojsa.novako; GURUED; TAKSI 42; all-cash.online; GUM-SERVIS; KDO ZPK ORENBURG; PayPS; OOO VASILISA-A SMT; ZOOPARK CHUDESNYJ; OOO SVISS PERFEKSHEN,Services
204,5611,Men's And Boys' Clothing,DIRK BIKKEMBERGS; LEO; FORCE; PATRIKMAN VOLGOGRAD; VAN CLIFF; MAGAZIN MUZHSKOJ ODEZH; MUZHSKAYA ODEZHDA; PATRIOT; HENDERSON-305; 5 SEZON; MAGAZIN LEXMER; MAGAZIN MUZHSKOJ ODEZHDY; IP KLIMOVA S.V.; IP KRASNOSHHEKOVA E.YU; POBEDA; KARIKINA N.O.; MENS FASHION INDUSTRY; IP KOROTKOVA NI; MILANA KONTINENT; DIPLOMAT; HENDERSON-347; KOSTYUM I GALSTUK,Clothes
205,5131,Piece Goods/Nations Dry Goo,IP GRIGOREVA I.S.; MAGAZIN BEREZKA; LOSKUT; DOMBYTA; COZY HOME; KURORTNYE TOVARY; MAKSIMUM 12; MILBAG; ELITA LYUKS,Hobbies
206,7631,"Watch, Clock & Jewelry Repa",IP Scherbakov,Clothes
207,7991,Tourist Attr. And Exhibitio,"7D EXO; SP STRELOK; YUSUPOV PALACE; F-L CVMM KREJSER AVROR; SP IP SHAMSHHIEV EE; PABSI KNC RAN; KOLESO OBOZRENIYA; SP VR; PARK BAZHOVSKIE MESTA; KROGOZOR 1; APTEKARSKIJ OGOROD; SPB GBUK GMZ GATCHINA; ZATERYANNYJ MIR; KREML BILETNYE KASSY; EKSKURSIONNOE OBSLUZH.; KHUDOZHESTVENNYY SALON; MIR RAVLECHENIJ; SUVENIRNAYA PRODUKCIYA; GO; PRORYV BLOKADY; DOM KURORTNYJ; EVO PRIZOVOJ ATTRAKCI; GMZ PETERGOF; MIRA PARK; EVO STRELOK G.K.; RUSSKIJ MUZEJ, BENUA; PARK SKAZKA; GUK GMZ GATCHINA; GMIK.; IEM EPIFAN; SUVENIRNAYA LAVKA; PLANETA DINOZAVROV; IP MERINOVA A. N.; Alexsandrovskaya slobo; BATUT; MUZEI VOSKOVIH FIGUR; PARK KULTURY; TICKETS.KREML; CHUK EVREYSKIY MUZEY; KURSHSKAYA KOSA",Entertainment
208,5122,Drugs/Drug Propriat/Sundrie,APTEKARSKIJ MAGAZIN; OBSCHESTVO S OGRANICHE; OOO GERBERA,Health
209,7523,Automobile Parking Lots,OOO FERNOU KAPITAL; 112065; SPECSTOP ADMIN; CHEREMUSHKINSKIJ TORG; 9006 TEATRALNAYA; 9060 SHHELKOVSKOE 3; TRC RIVERA; P3-KASSA (3); PARKOVKA 1; 616 CTK; VEN PARKSERVIS; AO LUZHNIKI.; IP LARIN G.E.; GALEREYA KRASNODAR; AO MOREMOLL; TRTS AURA; TVK AVIAPARK KASSA 622; PARKOMAT AVIAPARK 11; VERNADSKIJ; GORKI GOROD; UWC; SPB GKU GCUP SANKT-PET; PARKOVKA AEROPORT APT6; LOKOMOTIV PARKOVKA; AVTOPARKING; OOO MIRS; OAO VZPO TEKHNIKA; 608 CTK.; VOLZHSKIJ PROSPEKT; 620; AO GALEREYA CHIZHOVA; A-PARK; PARKOVKA; OOO D11; PARKOMAT AVIAPARK 29; OOO ARTAYAR; OOO PARKING; OOO AP SEVERSTAL; PARKOMAT AVIAPARK 3; PULKOVO PARKING 14; P2-KASSA 5-1; TC ORBITA; PARKOMAT ROZA KHUTOR; PARKOVKA TRC; PARKING VNUKOVO; OOO CENTR-YA; PARKOMAT 4; VENDORFF 0191; MOSKOVSKIY PARKING; PARKOVKA 2; PARKING SERVICES; PLATFORMA TCO 2768 PAY; PERVYJ; TVK AVIAPARK KASSA 603; PARKOVKA SPUTNIK; PARKOVKA AO MAKR.; PP PARKOVKA METROPOLIS; PARKOVKA.; PARKOMAT; SP USLUGA PARKOVKI; IP ABAKAROV S.M.; PARKOMAT AVIAPARK 17; 9001 TRUBNAYA; AMPP-MOSPARKING; STROJTEKH; ROZA KHUTOR,Auto
210,4511,"Airlines, Air Carriers",URAL AIRLINES; tch.flyredwings.com; URAL PSB; ANYWAYANYDAY.COM.; AEROMAR; uralairline; S7 1; POBEDA; S7 MILESCASH; Utair; TCH.FLYREDWINGS.COM,Transportation
211,8241,Correspondence Schools,works,Education
212,8398,Charitable Contributions,MMR*DonationAlerts; BF PODARKI DETYAM; homeless.ru; AMOTAT LOSET YAD; takiedela.ru; MMR*VK Donut; SOUVENIR LAVKA; ROSTOV CATHEDRAL; HTTPS://WWW.SOS-DD.RU; YM *nikola-khamovn; YM HELPINGHAND; aleshafond.ru; BF24703; PALOMNIK-UVELIRKA; RUSFOND.RU,Subscriptions
213,7375,Info Retrieval Services,AO BANK PSKB; RUSPROFILE.RU; maminovremya; WWW.POMOGATEL.RU,Services
214,7299,Other Services (Not Elsewhe,NIMFA; MUP DGPKIO 2; VELOMASTERSKAYA; TUALET KURORTNYJ BULVA; YM.SERVICES; OOO BP; CVmaker.ru 13149292; VEKTOR; CHAJNYE DOMIKI; IP OLKOV; OOO VIVAT; salon Black dog; 2TIP.RU; INFO MEGA N.NOVGOROD; WOOPPAY*OTHER15031; SUVOROVSKIE BANI; YM KRASNAYAPOLYAN; VDNH; PAVILON OPTIMA 1; YM*stoloto.ru; USLUGI PLATNOGO TUALET; YM PLAZIUS; Y.M*drugvokrug; Y.M*STOLOTO.RU; YANDEKS MARKET; wi-fi.ru; DETSKIJ KLUB; YM*interfax; KUPON; MUZEJ FILINOV I SOV; PUSHKINSKAYA,Services
215,5733,Music Stores-musical Instru,PEDAL ZOO,Hobbies
216,5815,"Digital Goods - Audiovisual Media Including Books, Movies, and Music","NETFLIX; GOOGLE*YOUTUBE VIDEOS; YANDEX.KINOPOISK; Spotify AB; SUPPORT_MDZ; Patreon* Membership; GOOGLE*GOOGLE STORAGE; GOOGLE*YOUTUBE MUSIC; SPOTIFY; YANDEX.AFISHA; OKKO.TV; YANDEX.PLUS; Huawei Services HK; GOOGLE*YOUTUBEPREMIUM; TWITCH; APPLE.COM/BILL; AMEDIATEKA; inovellists.com; KINOPOISK; GOOGLE *Play; IP PABOLKOV A A; Kinopoisk; HTTPS://OKKO.TV ""OKKO; DEL *Eurosport",HardwareAndSoftware
